"code","nro_aplicante","nro_bloque","nro_trial_bloque","nro_trial_global","show_game_type","choice_order","rival","pay_individual","pay_competitive","question","answer_left_text","answer_right_text","correct_answer","outcome_individual","outcome_competitive","outcome_rival","game_type","answer","social_time","rt_game_type","feedback_delay","show_question","answer_time","rt_answer_global","feedback_delay_2","show_jitter","jitter_time","show_outcome","outcome_time","outcome_participant_real","show_final_jitter","second_jitter_time","inicio_descanso"
"sujeto_0053790","1","1","1","1","52.5703620911","direct","3","1","4","¿Cuántos centímetros corresponden
al talle 36 del calzado?","23","24","","0","0","1","competitive","right","3.05421209335","55.624612093","1.94578790665","57.7236530781","4.2820391655","62.0057580471","1.7179608345","63.7600409985","64.7882969379","64.8614549637","67.8644249439","0","67.8784310818","70.0409610271",""
"sujeto_0053790","1","1","2","2","70.1966919899","inverse","3","1","2","¿Cuántas metros mide la Intendencia
Municipal de Montevideo? ","84","78","","0","0","1","competitive","left","2.71098089218","72.9077310562","2.28901910782","75.3680391312","4.43264007568","79.8007161617","1.56735992432","81.4044289589","83.282405138","83.3546340466","86.3576159477","0","86.371694088","88.4644370079",""
"sujeto_0053790","1","1","3","3","88.6069710255","direct","1","1","3","¿Cuántas La Pasiva
 hay en uruguay?","15","11","","1","1","1","competitive","left","1.76771187782","90.3747551441","3.23228812218","93.7577660084","3.44588184357","97.2037110329","2.55411815643","99.7930619717","101.404711962","101.478455067","104.481419086","1","104.495754004","108.774100065",""
"sujeto_0053790","1","1","4","4","108.930703163","inverse","3","1","3","¿De que color es la camiseta de uruguay?","blanca","celeste","right","1","1","1","competitive","right","2.74494409561","111.675727129","2.25505590439","114.086472988","3.16919398308","117.255707026","2.83080601692","120.13885498","121.342744112","121.423604965","124.426519156","1","124.440672159","127.894526005",""
"sujeto_0053790","1","1","5","5","128.22776103","direct","2","1","1","¿Cuánto metros mide
la torre Eiffel?","333","324","","1","1","1","competitive","right","3.55593514442","131.78373909","1.44406485558","133.365586042","3.53311300278","136.898761034","2.46688699722","139.400022984","140.921432972","141.000841141","144.002721071","1","144.018769979","151.055447102",""
"sujeto_0053790","1","1","6","6","151.186056137","inverse","3","1","4","¿Cuantas ciudades existen
 en todo el uruguay?","63","72","","0","0","1","competitive","left","1.91764807701","153.103770971","3.08235192299","156.378051043","4.0216190815","160.39972496","1.9783809185","162.428452969","163.483274937","163.56260705","166.562780142","0","166.579803944","174.206387997",""
"sujeto_0053790","1","1","7","7","174.348175049","direct","1","1","1","¿Cuantos estados tiene África?","52","54","","1","1","0","competitive","right","2.83952593803","177.187811136","2.16047406197","179.518929005","2.42168498039","181.940670967","3.57831501961","185.556180954","187.420211077","187.491636038","190.494601011","1","190.508428097","196.266765118",""
"sujeto_0053790","1","1","8","8","196.410207033","inverse","4","1","4","¿En qué año nació
 Stephen Hawking?","1952","1942","","0","0","1","competitive","left","3.21448087692","199.624727011","1.78551912308","201.584016085","3.24362611771","204.827705145","2.75637388229","207.634588003","209.078786135","209.152547121","212.155501127","0","212.169414997","218.268774033",""
"sujeto_0053790","1","1","9","9","218.404696941","direct","2","1","3","¿Cuánto años tenía Artigas
 cuando se fue a Paraguay?","56","57","","1","1","1","competitive","left","2.00095009804","220.405689001","2.99904990196","223.560835123","4.34885001183","227.909747124","1.65114998817","229.613013983","231.162507057","231.247425079","234.250407934","1","234.264555931","240.311867952",""
"sujeto_0053790","1","1","10","10","240.449906111","inverse","1","1","2","¿Cuantos milímetros 
mide una hoja A2?","420x592","420x594","","0","0","1","competitive","right","2.2717320919","242.721683979","2.7282679081","245.607033014","4.27158403397","249.878685951","1.72841596603","251.657469988","253.2258811","253.30914402","256.312119961","0","256.326152086","263.399776936",""
